id,email,first_name,last_name,country,city,industry,number_of_employees,annual_revenue,job_title,seniority,deal_stage,deal_type,pipeline,amount,close_date,inbound_source,deal_source_of_the_deal,lifecycle_stage,lead_status,has_meeting,meeting_count,days_to_demo
914,laura.munoz16@telecomunicacionessolutions.co,Laura,Muñoz,España,Madrid,Telecomunicaciones,481,72584780,HR Systems Architect,Technical,final negotiation,New Business,Partnerships,9438,2024-06-05,Facebook,facebook_paid_lookalike,opportunity,open deal,false,0,
915,eduardo.alvarez76@manufacturasrl.mx,Eduardo,Álvarez,España,Barcelona,Manufactura,178,4420761,Workforce Planning Analyst,Technical,lost,New Business,Outbound,14741,2025-02-16,LinkedIn,linkedin_paid_awareness,lead,bad timing,true,2,29
916,rodrigo.mendoza25@tecnologiagroup.co,Rodrigo,Mendoza,Perú,Piura,Tecnología,106,14786296,Benefits Coordinator,IC,decision maker engaged,New Business,Inbound,6193,2026-05-11,LinkedIn,linkedin_paid_retargeting,sales qualified lead,open deal,true,4,41
917,natalia.sanchez22@educacionsolutions.cl,Natalia,Sánchez,Perú,Trujillo,Educación,222,70792086,Workforce Planning Analyst,Technical,lost,New Business,Outbound,9534,2025-08-23,LinkedIn,linkedin_paid_conversion,lead,bad timing,true,8,5
918,laura.ramirez50@outlook.com,Laura,Ramírez,España,Valencia,Educación,143,17635509,Workforce Manager,Manager,lead,New Business,Inbound,,,Referral,referral_organic,lead,new,true,1,37
919,ana.garcia99@alimentaciongroup.co,Ana,García,México,Puebla,Alimentación,66,16472764,HR Generalist,IC,approaching,New Business,Partnerships,,,Instagram,instagram_paid_feed,lead,new,false,0,
920,veronica.herrera74@gmail.com,Verónica,Herrera,Chile,Antofagasta,Telecomunicaciones,113,11277585,People Operations Coordinator,IC,discovery,New Business,Outbound,,,LinkedIn,linkedin_paid_conversion,marketing qualified lead,open,false,0,
921,natalia.ramirez85@telecomunicacionescorp.co,Natalia,Ramírez,Brasil,Porto Alegre,Telecomunicaciones,311,45455428,HR Generalist,IC,won,New Business,Partnerships,13879,2024-06-29,Instagram,instagram_paid_stories,customer,open deal,true,4,15
922,patricia.vargas43@gmail.com,Patricia,Vargas,Perú,Piura,Finanzas,160,9813939,HR Manager,Manager,approaching,New Business,Outbound,,,Referral,referral_organic,lead,open,false,0,
923,gustavo.aguilar27@gmail.com,Gustavo,Aguilar,Perú,Chiclayo,Telecomunicaciones,176,14867517,Workforce Manager,Manager,lost,New Business,Inbound,13651,2026-10-18,Google,google_paid_display,lead,bad timing,true,5,4
924,rodrigo.gonzalez53@outlook.com,Rodrigo,González,Perú,Piura,Salud,923,184098266,People Operations Coordinator,IC,lost,New Business,Enterprise,22518,2024-04-07,Organic,organic_seo,lead,unqualified,true,1,39
925,carlos.navarro74@tecnologiasa.com.ar,Carlos,Navarro,Colombia,Cartagena,Tecnología,255,57429742,Talent Acquisition Specialist,IC,lead,New Business,Inbound,,,Facebook,facebook_paid_lookalike,lead,open,false,0,
926,maria.morales17@educacioninc.mx,María,Morales,Argentina,Buenos Aires,Educación,423,69847147,HR Consultant,Technical,champion engaged,New Business,Outbound,7119,,Organic,organic_seo,sales qualified lead,open deal,true,2,44
927,ricardo.flores31@educacioncorp.com,Ricardo,Flores,Colombia,Barranquilla,Educación,9573,202029431,People Manager,Manager,discovery,New Business,Enterprise,,,Organic,organic_seo,marketing qualified lead,open,true,4,3
928,claudia.sanchez60@retailsa.mx,Claudia,Sánchez,Brasil,Curitiba,Retail,428,74691745,VP of Human Resources,C-Level / VP,champion engaged,New Business,Inbound,17075,,Instagram,instagram_paid_feed,sales qualified lead,open deal,true,2,27
929,natalia.herrera94@outlook.com,Natalia,Herrera,Brasil,Rio de Janeiro,Logística,297,11854339,VP of People,C-Level / VP,champion engaged,New Business,Partnerships,15763,,Organic,organic_seo,sales qualified lead,open deal,false,0,
930,nicolas.vega48@manufacturatech.mx,Nicolás,Vega,España,Valencia,Manufactura,836,196583277,Talent Acquisition Specialist,IC,demo,New Business,Outbound,17285,,Organic,organic_seo,sales qualified lead,open deal,true,5,33
931,javier.cruz4@saludtech.com.ar,Javier,Cruz,México,Guadalajara,Salud,630,129774895,Operations Manager,Manager,demo,New Business,Enterprise,25360,,LinkedIn,linkedin_paid_awareness,sales qualified lead,open deal,false,0,
932,jorge.ramirez8@alimentacioninc.mx,Jorge,Ramírez,Chile,Santiago,Alimentación,592,135079617,VP of Operations,C-Level / VP,won,New Business,Enterprise,53296,2026-05-29,LinkedIn,linkedin_paid_awareness,customer,open deal,true,2,1
933,rodrigo.navarro48@outlook.com,Rodrigo,Navarro,Colombia,Barranquilla,Construcción,3817,920126744,HR Assistant,IC,discovery,New Business,Enterprise,,,Facebook,facebook_paid_retargeting,marketing qualified lead,in progress,false,0,
934,valentina.martinez36@saludsolutions.mx,Valentina,Martínez,Colombia,Bogotá,Salud,176,8669808,People Manager,Manager,decision maker engaged,New Business,Inbound,8960,2025-03-07,LinkedIn,linkedin_paid_conversion,sales qualified lead,open deal,false,0,
935,jorge.jimenez40@alimentaciongroup.co,Jorge,Jiménez,México,Guadalajara,Alimentación,262,24049500,HR Generalist,IC,lead,New Business,Partnerships,,,Facebook,facebook_paid_prospecting,lead,new,false,0,
936,gustavo.fernandez13@manufacturatech.com,Gustavo,Fernández,España,Valencia,Manufactura,277,36718045,Talent Acquisition Specialist,IC,discovery,New Business,Partnerships,,,Google,google_paid_display,marketing qualified lead,in progress,false,0,
937,javier.garcia82@alimentaciongroup.com,Javier,García,México,Monterrey,Alimentación,117,15848191,Talent Acquisition Specialist,IC,lead,New Business,Partnerships,,,Facebook,facebook_paid_retargeting,lead,open,false,0,
938,laura.reyes76@gmail.com,Laura,Reyes,Chile,La Serena,Educación,401,77210616,People Operations Manager,Manager,prequalified,New Business,Outbound,,,Instagram,instagram_paid_feed,marketing qualified lead,open,false,0,
939,jimena.cruz52@logisticatech.cl,Jimena,Cruz,Argentina,Mendoza,Logística,6221,245791491,Founder & CEO,C-Level / VP,pilot,New Business,Enterprise,32822,2026-11-11,Organic,organic_seo,opportunity,open deal,true,5,1
940,gustavo.cabrera96@telecomunicacionessrl.cl,Gustavo,Cabrera,México,Tijuana,Telecomunicaciones,31,2994886,VP of People,C-Level / VP,approaching,New Business,Partnerships,,,Facebook,facebook_paid_retargeting,lead,new,false,0,
941,carlos.martinez38@outlook.com,Carlos,Martínez,Argentina,Córdoba,Logística,40,4417836,HR Technology Consultant,Technical,discovery,New Business,Partnerships,,,LinkedIn,linkedin_paid_conversion,marketing qualified lead,open,false,0,
942,matias.munoz82@finanzastech.com.ar,Matías,Muñoz,Colombia,Bogotá,Finanzas,489,10932442,Payroll Analyst,IC,decision maker engaged,New Business,Outbound,6799,2024-06-02,Event,event_webinar,sales qualified lead,open deal,false,0,
943,luis.ramos68@saludinc.com,Luis,Ramos,Chile,La Serena,Salud,177,5715535,HR Manager,Manager,discovery,New Business,Inbound,,,Instagram,instagram_paid_feed,marketing qualified lead,in progress,false,0,
944,valeria.fernandez4@gmail.com,Valeria,Fernández,España,Madrid,Alimentación,909,158565122,Employee Experience Manager,Manager,champion engaged,New Business,Enterprise,6229,,LinkedIn,linkedin_paid_retargeting,sales qualified lead,open deal,true,2,9
945,hernan.munoz80@gmail.com,Hernán,Muñoz,México,Guadalajara,Educación,187,12380446,Training Manager,Manager,lead,New Business,Inbound,,,Event,event_webinar,lead,new,false,0,
946,matias.aguilar19@gmail.com,Matías,Aguilar,México,Tijuana,Telecomunicaciones,812,121823069,VP of People,C-Level / VP,demo,New Business,Outbound,26068,,LinkedIn,linkedin_paid_awareness,sales qualified lead,open deal,true,1,21
947,lucia.ortiz1@outlook.com,Lucía,Ortiz,Colombia,Bogotá,Retail,1499,559567261,Organizational Development Specialist,Technical,lost,New Business,Enterprise,28974,2026-12-04,Instagram,instagram_paid_reels,lead,bad timing,true,4,27
948,isabella.ruiz17@retailsolutions.co,Isabella,Ruiz,Chile,Antofagasta,Retail,1506,253976819,People Manager,Manager,won,New Business,Enterprise,33441,2026-02-11,LinkedIn,linkedin_paid_retargeting,customer,open deal,true,7,18
949,valeria.lopez6@educacioncorp.mx,Valeria,López,Colombia,Cali,Educación,909,151251239,CTO,C-Level / VP,demo,New Business,Enterprise,146391,,Event,event_demo_day,sales qualified lead,open deal,false,0,
950,eduardo.chavez20@gmail.com,Eduardo,Chávez,Colombia,Medellín,Construcción,4086,620737061,Founder & CEO,C-Level / VP,pilot,New Business,Enterprise,73906,2026-11-10,LinkedIn,linkedin_paid_awareness,opportunity,open deal,false,0,
951,florencia.mendoza1@saludsolutions.com,Florencia,Mendoza,Chile,La Serena,Salud,4376,865700116,Workforce Planning Analyst,Technical,demo,New Business,Enterprise,22785,,LinkedIn,linkedin_paid_retargeting,sales qualified lead,open deal,false,0,
952,florencia.herrera34@finanzasgroup.cl,Florencia,Herrera,México,Puebla,Finanzas,28,1258045,HR Generalist,IC,final negotiation,New Business,Outbound,5741,2026-05-02,Google,google_paid_display,opportunity,open deal,true,4,8
953,valeria.ortiz69@manufacturasrl.com.ar,Valeria,Ortiz,Argentina,Córdoba,Manufactura,29,2088028,HR Director,Manager,pilot,New Business,Partnerships,10228,2025-10-06,LinkedIn,linkedin_paid_conversion,opportunity,open deal,true,4,15
954,gustavo.vargas18@telecomunicacionessrl.co,Gustavo,Vargas,Chile,Valparaíso,Telecomunicaciones,47,4441237,People Operations Coordinator,IC,won,Upsell,Partnerships,5354,2024-08-04,Instagram,instagram_paid_feed,customer,open deal,true,5,33
955,laura.rojas73@retailinc.mx,Laura,Rojas,España,Sevilla,Retail,914,50741329,HR Systems Architect,Technical,demo,New Business,Outbound,23419,,Instagram,instagram_paid_stories,sales qualified lead,open deal,false,0,
956,rafael.sanchez79@manufacturasrl.com.ar,Rafael,Sánchez,Argentina,Tucumán,Manufactura,45,3993886,Compensation & Benefits Manager,Manager,lead,New Business,Partnerships,,,Facebook,facebook_paid_prospecting,lead,open,false,0,
957,monica.jimenez55@retailcorp.com,Monica,Jiménez,Perú,Chiclayo,Retail,2779,457946430,HR Generalist,IC,prequalified,New Business,Outbound,,,Google,google_paid_display,marketing qualified lead,in progress,false,0,
958,veronica.rivera30@finanzassolutions.mx,Verónica,Rivera,México,Monterrey,Finanzas,55,11114867,HR Systems Architect,Technical,decision maker engaged,New Business,Inbound,3961,2025-10-06,LinkedIn,linkedin_paid_awareness,sales qualified lead,open deal,true,4,42
959,jorge.ramos12@gmail.com,Jorge,Ramos,Argentina,Tucumán,Logística,365,40584749,Payroll Analyst,IC,pilot,New Business,Inbound,4035,2024-05-22,LinkedIn,linkedin_paid_retargeting,opportunity,open deal,true,4,17
960,luis.hernandez30@outlook.com,Luis,Hernández,Colombia,Cartagena,Tecnología,392,57188226,Training Manager,Manager,prequalified,New Business,Inbound,,,LinkedIn,linkedin_paid_conversion,marketing qualified lead,open,true,2,31
961,isabella.diaz16@tecnologiasrl.co,Isabella,Díaz,Chile,Antofagasta,Tecnología,98,19601570,Payroll Analyst,IC,won,New Business,Inbound,14924,2024-09-13,Facebook,facebook_paid_lookalike,customer,open deal,true,2,13
962,luis.ruiz18@gmail.com,Luis,Ruiz,Chile,La Serena,Tecnología,459,22299134,People Operations Manager,Manager,prequalified,New Business,Inbound,,,Instagram,instagram_paid_feed,marketing qualified lead,open,true,1,11
963,patricia.romero56@alimentaciontech.com,Patricia,Romero,México,Monterrey,Alimentación,20,4261661,People Operations Manager,Manager,final negotiation,New Business,Outbound,8340,2024-09-15,Referral,referral_organic,opportunity,open deal,true,6,16
964,monica.castro60@saludgroup.mx,Monica,Castro,Argentina,Córdoba,Salud,345,50963182,Training Manager,Manager,champion engaged,New Business,Outbound,7867,,Facebook,facebook_paid_prospecting,sales qualified lead,open deal,true,2,10
965,luis.ruiz47@logisticainc.com.ar,Luis,Ruiz,Perú,Trujillo,Logística,222,51458352,HR Coordinator,IC,approaching,New Business,Outbound,,,Organic,organic_seo,lead,open,false,0,
966,sergio.reyes72@manufacturatech.com,Sergio,Reyes,Brasil,São Paulo,Manufactura,90,6635229,HRIS Specialist,Technical,lead,New Business,Outbound,,,Instagram,instagram_paid_feed,lead,new,true,1,19
967,fernando.gomez31@logisticacorp.com,Fernando,Gómez,Chile,La Serena,Logística,862,62650104,HRIS Specialist,Technical,lost,New Business,Enterprise,37905,2025-02-08,Instagram,instagram_paid_reels,lead,unqualified,true,8,24
968,hernan.navarro93@telecomunicacionescorp.co,Hernán,Navarro,Perú,Arequipa,Telecomunicaciones,183,12849293,Training Manager,Manager,lost,New Business,Partnerships,7824,2026-10-18,Event,event_conference,lead,unqualified,true,3,36
969,laura.flores64@construccionsrl.mx,Laura,Flores,Brasil,Curitiba,Construcción,57,17646419,Organizational Development Specialist,Technical,lead,New Business,Outbound,,,Google,google_paid_performance_max,lead,open,false,0,
970,valentina.gomez95@gmail.com,Valentina,Gómez,Brasil,Belo Horizonte,Alimentación,102,7070553,HR Analyst,IC,won,New Business,Inbound,5023,2026-06-30,Referral,referral_organic,customer,open deal,true,4,16
971,nicolas.chavez75@educacionsa.cl,Nicolás,Chávez,Chile,Antofagasta,Educación,9368,883912044,HR Assistant,IC,approaching,New Business,Enterprise,,,Google,google_paid_display,lead,new,false,0,
972,carolina.chavez46@outlook.com,Carolina,Chávez,Chile,Concepción,Construcción,249,39745564,People Manager,Manager,pilot,New Business,Partnerships,5570,2026-08-24,Referral,referral_organic,opportunity,open deal,false,0,
973,ricardo.sanchez7@manufacturacorp.mx,Ricardo,Sánchez,Brasil,Porto Alegre,Manufactura,71,19737429,HR Technology Consultant,Technical,champion engaged,New Business,Inbound,4519,,Organic,organic_seo,sales qualified lead,open deal,false,0,
974,ricardo.suarez81@outlook.com,Ricardo,Suárez,Chile,Valparaíso,Alimentación,6101,200020897,Founder & CEO,C-Level / VP,final negotiation,New Business,Enterprise,53568,2024-08-28,LinkedIn,linkedin_paid_conversion,opportunity,open deal,true,7,5
975,jorge.ruiz12@saludsolutions.com,Jorge,Ruiz,Brasil,São Paulo,Salud,127,7650319,Compensation & Benefits Manager,Manager,final negotiation,New Business,Inbound,12754,2026-11-24,Facebook,facebook_paid_prospecting,opportunity,open deal,true,4,3
976,sofia.gutierrez40@finanzassa.cl,Sofía,Gutiérrez,Colombia,Bogotá,Finanzas,31,4094646,HR Coordinator,IC,lost,New Business,Inbound,5278,2026-12-30,Google,google_paid_display,lead,unqualified,true,1,42
977,javier.garcia71@tecnologiasa.cl,Javier,García,Perú,Piura,Tecnología,5443,598774802,CEO,C-Level / VP,pilot,New Business,Enterprise,141971,2026-10-01,Facebook,facebook_paid_retargeting,opportunity,open deal,true,3,39
978,laura.morales81@retailsa.com,Laura,Morales,Argentina,Mendoza,Retail,199,5559288,Workforce Manager,Manager,prequalified,New Business,Inbound,,,LinkedIn,linkedin_paid_retargeting,marketing qualified lead,open,false,0,
979,valeria.gutierrez2@alimentaciongroup.mx,Valeria,Gutiérrez,Colombia,Cartagena,Alimentación,571,165590484,Compensation & Benefits Manager,Manager,lost,New Business,Enterprise,39351,2026-04-28,Instagram,instagram_paid_feed,lead,unqualified,true,6,3
980,agustin.cruz85@alimentacionsrl.com.ar,Agustín,Cruz,Brasil,São Paulo,Alimentación,226,42723512,Operations Manager,Manager,approaching,New Business,Partnerships,,,Google,google_paid_search,lead,new,false,0,
981,laura.martinez64@retailgroup.cl,Laura,Martínez,Argentina,Tucumán,Retail,40,2255481,HR Analyst,IC,lead,New Business,Outbound,,,Facebook,facebook_paid_retargeting,lead,new,true,1,31
982,daniela.gutierrez26@tecnologiasa.com,Daniela,Gutiérrez,Brasil,Rio de Janeiro,Tecnología,65,14328026,HR Assistant,IC,prequalified,New Business,Inbound,,,Referral,referral_organic,marketing qualified lead,open,true,1,26
983,monica.navarro40@saludsa.cl,Monica,Navarro,Perú,Lima,Salud,6801,144870489,Director General,C-Level / VP,pilot,New Business,Enterprise,68180,2026-02-03,Google,google_paid_display,opportunity,open deal,false,0,
984,nicolas.medina26@manufacturagroup.cl,Nicolás,Medina,Colombia,Barranquilla,Manufactura,24,1572045,Organizational Development Specialist,Technical,decision maker engaged,New Business,Inbound,3584,2025-07-29,LinkedIn,linkedin_paid_awareness,sales qualified lead,open deal,true,2,41
985,sofia.mendoza97@gmail.com,Sofía,Mendoza,Colombia,Medellín,Retail,260,13507912,CFO,C-Level / VP,pilot,New Business,Partnerships,24324,2025-05-28,Google,google_paid_display,opportunity,open deal,true,1,3
986,gabriela.gonzalez81@saludsrl.com,Gabriela,González,Chile,Antofagasta,Salud,253,42976537,VP of Human Resources,C-Level / VP,discovery,New Business,Outbound,,,Google,google_paid_performance_max,marketing qualified lead,open,false,0,
987,jorge.suarez94@retailcorp.com.ar,Jorge,Suárez,México,Ciudad de México,Retail,742,75433253,Recruiter,IC,lost,New Business,Outbound,37653,2026-05-27,Organic,organic_seo,lead,unqualified,true,3,43
988,florencia.alvarez45@gmail.com,Florencia,Álvarez,México,Ciudad de México,Retail,26,4048675,HR Assistant,IC,decision maker engaged,New Business,Outbound,4576,2026-11-20,Instagram,instagram_paid_feed,sales qualified lead,open deal,true,3,7
989,valeria.suarez94@tecnologiagroup.com,Valeria,Suárez,México,Monterrey,Tecnología,413,15925344,Recruiter,IC,champion engaged,New Business,Outbound,10421,,Facebook,facebook_paid_lookalike,sales qualified lead,open deal,false,0,
990,valentina.perez19@alimentacioninc.mx,Valentina,Pérez,México,Puebla,Alimentación,108,13453048,People Manager,Manager,demo,New Business,Inbound,8558,,LinkedIn,linkedin_paid_retargeting,sales qualified lead,open deal,false,0,
991,gustavo.herrera81@tecnologiasolutions.cl,Gustavo,Herrera,México,Monterrey,Tecnología,182,18032249,HR Generalist,IC,final negotiation,New Business,Outbound,8731,2025-04-20,Instagram,instagram_paid_reels,opportunity,open deal,true,1,34
